"","Gender","Residence","Nationality","MTurkID","task_comp_check1","task_comp_check2","task_comp_check3","timing_ctrl1a_Page.Submit","timing_ctrl1b_Page.Submit","timing_ctrl2a_Page.Submit","timing_ctrl2b_Page.Submit","timing_ctrl3a_Page.Submit","timing_ctrl3b_Page.Submit","timing_ctrl4a_Page.Submit","timing_ctrl4b_Page.Submit","timing_ctrl5a_Page.Submit","timing_ctrl5b_Page.Submit","prep_timing1a_Page.Submit","prep_timing1b_Page.Submit","prep_timing2a_Page.Submit","prep_timing2b_Page.Submit","prep_timing3a_Page.Submit","prep_timing3b_Page.Submit","prep_timing4a_Page.Submit","prep_timing4b_Page.Submit","prep_timing5a_Page.Submit","prep_timing5b_Page.Submit","prep_timing6a_Page.Submit","prep_timing6b_Page.Submit","prep_timing7a_Page.Submit","prep_timing7b_Page.Submit","prep_timing8a_Page.Submit","prep_timing8b_Page.Submit","prep.timing9a_Page.Submit","prep.timing9b_Page.Submit","prep.timing10a_Page.Submit","prep.timing10b_Page.Submit","prep_timing11_Page.Submit","prep.tming11b_Page.Submit","prep.timing12a_Page.Submit","prep.timing12b_Page.Submit","Comp_check_PR1","comp_check_PR2","Comp_check_comp1","Comp_check_comp2","Comp_check_comp3","Comp_check_comp4","choice_tourn_first2","choice_PR_first2","extra_prep1","extra.prep2","extraprep3","extraprep4","extraprep5","conf_rank","gender_perform","task_gender_prep","gender_compete","risk","preparedness","gen_gender_prep","fatigue_1","fatigue_2","fab_1","fab_2","fab_3","fab_4","fab_5","fab_6","interest","Age","Race.ethnicity","Race.ethnicity_7_TEXT","ownincome","education","unclear","Condition","score_before_task","unlimited_prep_score","taskscore.x","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","extra_prep_count","comp_choice","total_time","time_qs","perf_fixed","extraprep_count_time","perf_extra","fab","fati","bonus_assn","bonus_qs","percent_rank","conf_accuracy","taskscore.y","PR_pay","taskscore","difference_score","W_L","tourn_payment","combined_pay","total_bonus"
"951","Female","United States","American","A2959L16M8OES7","48","","",31.432,3.976,17.256,1.834,26.587,1.334,13.888,1.201,22.29075,1.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","No","","","","",0.7,"Men","Women","Men",10,"No","Women",1,1,7,7,1,1,7,7,7,24,"White/Caucasian","","$60,000 to $70,000","Graduate Degree","No","Control",5,NA,25,0,3,3,0,"Tournament",121.08075,111.45375,0.0448616578625663,0,NA,5,1,1,0.1,0.0995121951219512,"incorrect",NA,NA,NA,NA,NA,NA,0,0.1
"952","Male","United States","American","A1BQTDDVCHQM5T","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.977,14.248,21.139,8.368,39.868,8.905,42.335,6.983,20.897,9.573,30.374,8.245,26.937,7.459,33.716,7.118,22.989,7.114,26.862,8.412,28.399,9.366,31.26,13.905,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.7,"Women","Women","Men",7,"No","Women",5,5,3,3,2,2,2,3,5,23,"Hispanic/Latino","","$30,000 to $40,000","Bachelor's Degree","","Prepare",56,37,40,0,3,3,1,"Piece-rate",478.449,368.753,0.151863171282674,120,0.308333333333333,2.5,5,3,0.1,0.367804878048781,"incorrect",40,4,NA,NA,NA,NA,4,4.1
"953","Female","United States","American","A3LA29E3FMDLNB","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.901,3.939,22.692,1.696,35.694,2.852,26.97,1.642,29.718,2.215,30.696,2.208,52.067,2.931,42.493,1.918,24.854,3.166,19.073,2.821,22.92,2.426,56.156,7.85,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.4,"Women","Women","Men",6,"No","Women",2,2,2,1,1,4,2,1,5,24,"White/Caucasian","","Less than $10,000","High School Diploma","","Prepare",57,NA,29,0,3,3,0,"Piece-rate",420.898,385.234,0.147962017890425,0,NA,1.83333333333333,2,4,0,0.16390243902439,"incorrect",29,2.9,NA,NA,NA,NA,2.9,2.9
"954","Male","United States","American","AKIYW277SZVE5","48","","",17.84,4.359,20.278,2.084,17.541,2.166,36.024,1.729,22.92075,1.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.8,"Men","Women","Men",8,"No","Women",2,4,5,4,3,4,6,6,7,36,"East Asian","","$70,000 to $80,000","Bachelor's Degree","","Control",4,NA,52,0,3,3,0,"Piece-rate",126.83375,114.60375,0.0349028718519246,0,NA,4.66666666666667,3,4,0,0.616585365853659,"incorrect",52,5.2,NA,NA,NA,NA,5.2,5.2
"955","Male","United States","American","A2SV3MW2CAV4OQ","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.523,1.115,12.362,0.671,27.59,5.371,18.486,1.153,10.961,1.599,16.895,0.527,13.554,1.076,20.429,2.684,14.523,2.573,9.414,0.814,13.279,1.541,15.915,1.204,"$12 ","","$24 ","","$24 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.4,"Men","Women","Men",5,"No","Men",3,2,3,2,2,2,3,5,5,30,"White/Caucasian","","$20,000 to $30,000","Bachelor's Degree","","Prepare",56,NA,35,0,4,4,0,"Piece-rate",201.259,180.931,0.309510255290691,0,NA,2.83333333333333,2.5,3,0.1,0.264390243902439,"incorrect",35,3.5,NA,NA,NA,NA,3.5,3.6
"956","Female","United States","American","A3BXT78QXFC6F3","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.126,2.107,11.412,4.525,11.712,3.055,19.487,4.038,12.859,1.666,17.095,5.864,42.507,11.739,27.292,2.298,16.61,2.761,10.157,1.761,21.769,11.591,21.22,9.86,"$1.20 ","$14 ","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.1,"Men","Men","Men",5,"No","Men",4,4,4,4,2,4,4,5,6,33,"White/Caucasian","","$20,000 to $30,000","High School Diploma","","Prepare",55,NA,26,0,4,4,0,"Piece-rate",281.511,220.246,0.249720766778965,0,NA,3.83333333333333,4,3,0.1,0.115121951219512,"correct",26,2.6,NA,NA,NA,NA,2.6,2.7
"957","Female","United States","American","AS2KC11XXVIBH","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.732,3.6,24.869,3.746,21.052,5.449,24.955,3.438,26.52,3.957,28.115,3.537,27.018,3.285,30.147,5.555,26.656,4.03,28.268,3.396,44.448,6.359,58.593,4.954,"$12 ","","$2 ","$28 ","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","Yes","Yes","Yes","Yes",0.9,"Women","Men","Women",10,"Yes","Men",7,6,6,7,1,2,7,6,7,26,"White/Caucasian","","$80,000 to $90,000","Bachelor's Degree","Survey Questions 101: Do You Make These 7 Mistakes? ... various survey question types from rating scale questions to open-ended to multiple choice. ... It is unclear that the researcher is asking about movies vs. other forms of paid entertainment. A respondent could take this question in many directions.","Prepare",53,139,29,0,5,5,5,"Piece-rate",415.679,364.373,0.145455343837222,600,0.231666666666667,4.83333333333333,6.5,2,0,0.16390243902439,"incorrect",29,2.9,NA,NA,NA,NA,2.9,2.9
"958","Male","United States","American","A28GXI90JIF3I7","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.375,2.661,10.657,2.081,12.826,2.207,15.97,3.469,15.808,2.881,23.921,2.41,24.95,4.109,27.098,3.618,23.297,17.399,11.843,3.076,13.585,3.23,23.803,3.198,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","Yes","Yes","No","",0.7,"Women","Women","Men",5,"No","Women",3,3,4,4,3,3,4,4,5,30,"Hispanic/Latino","","Less than $10,000","Some College","no","Prepare",55,156,60,0,3,3,3,"Piece-rate",264.472,214.133,0.256849714896816,360,0.433333333333333,3.66666666666667,3,4,0.1,0.739512195121952,"correct",60,6,NA,NA,NA,NA,6,6.1
"959","Male","United States","American","A107AUZRFUUR0V","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.087,3.352,24.797,5.682,18.565,2.623,18.479,3.042,22.386,4.737,24.403,3.866,30.61,7.613,34.443,5.365,24.596,13.419,17.723,3.137,34.403,4.323,27.534,4.85,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.5,"Men","Women","Men",8,"No","Women",2,2,5,5,3,4,4,3,6,59,"White/Caucasian","","$10,000 to $20,000","Bachelor's Degree","","Prepare",56,43,41,0,3,3,1,"Piece-rate",363.035,301.026,0.186030442553135,120,0.358333333333333,4,2,3,0.1,0.389268292682927,"incorrect",41,4.1,NA,NA,NA,NA,4.1,4.2
"960","Female","United States","American","A3BOVNHN8VVPKY","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.842,6.053,29.254,5.275,33.432,10.155,28.965,5.194,29.285,6.002,34.907,5.39,28.99,5.718,31.298,7.419,28.663,5.616,30.891,7.759,36.83,5.959,41.95,5.645,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.9,"Women","Women","Women",2,"No","Women",3,3,5,5,5,3,5,5,6,65,"White/Caucasian","","$30,000 to $40,000","Some College","","Prepare",57,NA,27,0,3,3,0,"Piece-rate",459.492,383.307,0.148705867620471,0,NA,4.66666666666667,3,1,0,0.129756097560976,"incorrect",27,2.7,NA,NA,NA,NA,2.7,2.7
"961","Female","United States","American","AWNR2FOWI73GL","48","","",14.088,2.352,13.423,1.999,12.86,1.678,12.129,1.592,13.125,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.6,"Women","Women","Men",4,"No","Women",2,2,5,3,5,4,4,5,6,47,"White/Caucasian","","$40,000 to $50,000","Graduate Degree","","Control",5,NA,55,0,3,3,0,"Piece-rate",76.286,65.625,0.0761904761904762,0,NA,4.33333333333333,2,3,0.1,0.669268292682927,"correct",55,5.5,NA,NA,NA,NA,5.5,5.6
"962","Male","United States","American","A2QBFXY9UQMJTT","48","","",15.159,1.926,20.389,0.826,15.885,0.519,10.958,0.54,15.59775,1.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","No","","","","",0.6,"Women","Women","Men",7,"No","Women",2,2,4,3,3,5,4,5,2,38,"White/Caucasian","","$90,000 to $100,000","Bachelor's Degree","No, thank you","Control",4,NA,58,0,3,3,0,"Tournament",83.17475,77.98875,0.0512894487987049,0,NA,4,2,2,0.1,0.72,"correct",NA,NA,58,46,"win",11.6,11.6,11.7
"963","Female","United States","American","A1LYGZOKYACK7N","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.91,11.82,40.808,8.133,22.588,2.728,21.025,5.161,32.113,6.364,26.649,5.128,28.401,7.466,32.007,4.943,17.752,4.233,82.393,4.101,59.634,3.163,55.155,8.465,"$12 ","","$24 ","","$24 ","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","Yes","No","","","",1,"Women","Women","Women",9,"No","Women",1,1,7,7,1,1,7,7,7,50,"Black/African-American","","$20,000 to $30,000","Some College","thank you for this experience","Prepare",55,38,34,0,4,4,1,"Tournament",514.14,442.435,0.124312045837242,120,0.316666666666667,5,1,4,0,0.248780487804878,"incorrect",NA,NA,NA,NA,NA,NA,0,0
"964","Female","United States","American","A2Y5ZSYCCLY8S1","48","","",14.666,2.936,13.701,1.127,14.621,1.147,12.768,1.189,13.939,1.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.7,"Women","Women","Men",2,"No","Women",4,3,5,5,5,5,5,4,5,35,"White/Caucasian,Hispanic/Latino","","$70,000 to $80,000","Bachelor's Degree","none","Control",5,NA,76,0,3,3,0,"Piece-rate",77.542,69.695,0.0717411579022885,0,NA,4.83333333333333,3.5,1,0,0.898536585365854,"correct",76,7.6,NA,NA,NA,NA,7.6,7.6
"965","Male","United States","American","A2YQ388TEOCOL1","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.186,1.916,11.576,1.338,17.99,5.45,24.852,6.689,17.003,4.798,33.684,2.129,44.95,1.768,17.677,1.119,18.095,1.505,13.929,23.055,13.842,1.331,33.622,2.639,"$12 ","","$2 ","$28 ","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","","No","","","","",0.5,"Men","Men","Men",0,"No","Men",2,2,5,4,2,4,5,5,2,27,"Black/African-American","","$10,000 to $20,000","Some College","","Prepare",56,NA,33,0,4,4,0,"Tournament",316.143,262.406,0.213409754350129,0,NA,4.16666666666667,2,1,0.1,0.229268292682927,"incorrect",NA,NA,33,-9,"win",6.6,6.6,6.7
"966","Female","United States","American","A2B7SPYBPF7H8I","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.885,2.718,10.33,3.313,7.829,2.861,11.656,3.056,8.265,3.111,10.991,2.206,18.555,7.01,11.501,6.541,11.285,4.224,10.35,3.165,26.046,4.361,20.651,4.21,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","No","","","",0.7,"Women","Women","Women",10,"No","Women",1,1,5,5,1,6,1,6,7,51,"White/Caucasian","","$40,000 to $50,000","Bachelor's Degree","NONE","Prepare",57,84,95,0,3,3,1,"Piece-rate",201.12,154.344,0.36930492924895,120,0.7,4,1,1,0,0.969756097560976,"correct",95,9.5,NA,NA,NA,NA,9.5,9.5
"967","Male","United States","American","AUHRS2GFPRADF","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,1.308,11.038,2.296,13.487,1.76,13.38,1.454,12.095,1.551,17.881,7.549,18.035,1.768,18.8,21.613,16.352,1.538,13.662,1.579,16.536,1.807,17.544,1.248,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.8,"Men","Women","Men",8,"No","Women",7,6,2,1,1,1,1,2,7,26,"East Asian","","Less than $10,000","Bachelor's Degree","","Prepare",56,NA,60,0,3,3,0,"Piece-rate",223.781,178.31,0.314059783523078,0,NA,1.33333333333333,6.5,2,0.1,0.739512195121952,"incorrect",60,6,NA,NA,NA,NA,6,6.1
"968","Male","United States","American","A2WU2VYT4U5DZJ","48","","",17.45,5.389,18.421,2.109,20.966,1.827,14.752,2.967,17.89725,1.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.5,"Women","Men","Women",7,"No","Women",2,2,2,2,2,2,2,2,6,60,"White/Caucasian","","$100,000 to $200,00","Some College","","Control",4,NA,53,0,3,3,0,"Piece-rate",103.33325,89.48625,0.044699604687871,0,NA,2,2,3,0,0.635121951219512,"correct",53,5.3,NA,NA,NA,NA,5.3,5.3
"969","Male","United States","American","A423QQ5WN43B9","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.782,0.627,56.45,0.597,19.657,0.727,23.653,0.926,15.923,0.566,29.806,0.825,94.777,1.358,19.912,0.615,19.684,0.701,12.295,0.65,23.687,0.593,27.56,0.682,"$1.20 ","$14 ","$24 ","","$24 ","$0 ","","Tournament (where you will earn $.20 for every problem solved correctly only if you win)","Yes","No","","","",0.8,"Men","Men","Men",3,"No","Men",5,5,3,4,6,5,4,4,6,33,"White/Caucasian","","$90,000 to $100,000","Vocational Training","","Prepare",54,11,3,0,5,5,1,"Tournament",362.053,353.186,0.152893942568505,120,0.0916666666666667,4.33333333333333,5,3,0.1,0.0048780487804878,"incorrect",NA,NA,NA,NA,NA,NA,0,0.1
"970","Male","United States","American","A1R6ZLM9V362F7","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.141,6.192,11.786,2.934,15.493,1.633,16.16,2.43,16.977,1.804,13.615,2.964,23.917,8.171,19.448,1.857,18.14,6.228,20.556,1.958,23.651,5.545,22.305,3.85,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.6,"Women","Men","Women",7,"No","Women",3,3,5,5,5,3,5,5,5,37,"White/Caucasian","","$100,000 to $200,00","Bachelor's Degree","no","Prepare",57,NA,64,0,3,3,0,"Piece-rate",258.755,213.189,0.267368391427325,0,NA,4.66666666666667,3,1,0,0.797073170731708,"correct",64,6.4,NA,NA,NA,NA,6.4,6.4
"971","Male","United States","American","A36RLDAWKT75FD","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.347,3.73,14.03,1.688,15.461,0.816,20.81,1.863,17.458,1.27,14.365,0.862,17.885,3.32,18.418,1.749,24.967,7.161,11.401,1.259,14.126,2.511,20.126,4.79,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.4,"Men","Women","Men",4,"No","Women",5,5,4,3,3,3,3,3,5,22,"White/Caucasian","","$10,000 to $20,000","High School Diploma","","Prepare",57,NA,44,0,3,3,0,"Piece-rate",229.413,198.394,0.287307075818825,0,NA,3.16666666666667,5,4,0.1,0.460487804878049,"correct",44,4.4,NA,NA,NA,NA,4.4,4.5
"972","Male","United States","American","A3R01K37MIK2AI","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.732,37.593,12.533,1.345,24.847,18.165,26.419,13.285,29.512,4.745,36.907,8.301,36.5,12.929,34.548,7.215,25.739,19.477,18.921,2.845,19.684,2.371,31.601,9.71,"$12 ","","$2 ","$28 ","$2 ","$0 ","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.5,"Men","Women","Men",3,"Yes","Women",5,5,4,5,3,3,6,6,4,36,"White/Caucasian","","$60,000 to $70,000","High School Diploma","","Prepare",57,NA,35,0,5,5,0,"Piece-rate",471.924,333.943,0.170687811991867,0,NA,4.5,5,1,0.1,0.264390243902439,"incorrect",35,3.5,NA,NA,NA,NA,3.5,3.6
"973","Female","United States","American","AD31G23YQ5NO5","48","","",15.797,5.458,13.61,1.574,14.273,1.326,13.625,1.245,14.32625,7.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.7,"Women","Men","Men",3,"No","Men",3,5,3,3,3,5,3,6,6,39,"White/Caucasian","","$100,000 to $200,00","Some College","no","Control",5,NA,74,0,3,3,0,"Piece-rate",88.94425,71.63125,0.0698019370037519,0,NA,3.83333333333333,4,4,0.1,0.884878048780488,"correct",74,7.4,NA,NA,NA,NA,7.4,7.5
"974","Male","United States","American","A1OVGCI9KUL4MI","48","","",21.071,2.081,17.362,2.335,38.132,6.622,15.736,2.006,23.07525,1.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.4,"Men","Women","Men",6,"No","Women",2,2,2,1,3,4,1,2,5,38,"Hispanic/Latino","","$70,000 to $80,000","Bachelor's Degree","","Control",3,NA,30,0,3,3,0,"Piece-rate",129.92425,115.37625,0.0260018851366724,0,NA,2.16666666666667,2,4,0,0.181463414634146,"incorrect",30,3,NA,NA,NA,NA,3,3
"975","Male","United States","American","A1EQ1LHEEIQ3UA","48","","",11.322,1.583,9.112,1.186,10.024,0.617,8.282,1.101,9.685,1.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20 ","$14 ","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.6,"Women","Women","Men",6,"No","Women",2,2,6,6,5,3,6,5,5,28,"White/Caucasian","","$30,000 to $40,000","Graduate Degree","Nothing","Control",4,NA,39,0,4,4,0,"Piece-rate",54.228,48.425,0.0826019617965927,0,NA,5.16666666666667,2,1,0,0.343414634146341,"incorrect",39,3.9,NA,NA,NA,NA,3.9,3.9
"976","Male","United States","American","A2AY4ZM3Y9BTYZ","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.48,1.73,12.369,2.291,16.424,1.421,13.22,1.798,13.982,2.848,15.776,1.27,15.339,2.327,14.486,1.576,18.183,1.919,12.019,3.439,13.749,17.786,18.719,6.337,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.7,"Women","Women","Men",8,"No","Women",2,2,2,1,2,2,1,1,5,39,"White/Caucasian","","$90,000 to $100,000","Bachelor's Degree","","Prepare",56,NA,61,0,3,3,0,"Piece-rate",222.488,177.746,0.315056316316542,0,NA,1.5,2,3,0.1,0.758048780487805,"correct",61,6.1,NA,NA,NA,NA,6.1,6.2
"977","Female","United States","American","A1HNB2243A2PQH","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.44,1.928,24.031,2.291,17.702,5.387,18.254,2.153,22.336,2.699,39.691,9.913,29.701,14.743,32.261,14.068,25.043,1.991,16.194,5.464,25.226,1.659,34.933,2.44,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.3,"Men","Men","Men",1,"No","Men",6,7,4,4,4,4,4,3,6,38,"East Asian","","Over $200,000","Bachelor's Degree","","Prepare",56,NA,35,0,3,3,0,"Piece-rate",376.548,311.812,0.179595397226534,0,NA,3.83333333333333,6.5,1,0.1,0.264390243902439,"incorrect",35,3.5,NA,NA,NA,NA,3.5,3.6
"978","Female","United States","American","A3UN9YYKM944VX","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.276,2.23,9.295,3.481,12.774,2.775,18.256,2.857,12.928,2.737,16.515,2.269,22.588,2.616,21.122,2.359,14.529,2.04,9.199,2.082,34.658,3.9,26.967,2.656,"$1.20 ","$14 ","$2 ","$28 ","$24 ","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.8,"Women","Women","Men",4,"No","Women",2,2,6,5,1,3,5,5,7,25,"White/Caucasian","","$50,000 to $60,000","High School Diploma","","Prepare",55,NA,53,0,6,6,0,"Piece-rate",246.109,214.107,0.256880905341722,0,NA,4.16666666666667,2,2,0.1,0.635121951219512,"incorrect",53,5.3,NA,NA,NA,NA,5.3,5.4
"979","Male","United States","American","A3U3941X2CL4JQ","48","","",24.359,1.669,15.846,0.806,13.588,1.276,15.594,1.006,17.34675,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","Yes","No","","","",0.5,"Women","Women","Men",6,"No","Women",4,4,5,5,3,3,6,6,7,19,"White/Caucasian","","$40,000 to $50,000","High School Diploma","","Control",2,38,56,0,3,3,1,"Piece-rate",92.35375,86.73375,0.0230590744663986,120,0.316666666666667,4.66666666666667,4,1,0,0.689756097560976,"correct",56,5.6,NA,NA,NA,NA,5.6,5.6
"980","Female","United States","American","A36Z7UQ86AP0AK","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.847,1.768,14.901,4.066,13.887,2.011,20.553,2.656,27.654,1.343,22.125,2.653,19.461,1.475,48.532,2.127,20.891,2.168,17.114,6.151,12.225,1.746,2.027,2.542,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.5,"Men","Men","Men",2,"No","Women",2,1,3,5,3,3,5,3,7,36,"White/Caucasian","","Less than $10,000","Some College","no","Prepare",55,NA,48,0,3,3,0,"Piece-rate",262.923,232.217,0.236847431497263,0,NA,3.66666666666667,1.5,2,0,0.536585365853659,"correct",48,4.8,NA,NA,NA,NA,4.8,4.8
"981","Male","United States","American","A306XHZ4SSZN23","48","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.761,4.72,19.881,5.759,36.875,8.107,23.686,7.67,27.128,8.27,26.508,14.267,25.549,13.293,30.24,6.723,25.343,6.37,20.21,4.688,35.541,14.359,33.272,7.487,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","No","","","","",0.3,"Men","Women","Men",3,"No","Women",5,5,6,3,5,3,2,3,5,47,"White/Caucasian","","$10,000 to $20,000","High School Diploma","NO","Prepare",56,NA,41,0,3,3,0,"Piece-rate",422.707,320.994,0.174458089559306,0,NA,3.66666666666667,5,1,0.1,0.389268292682927,"correct",41,4.1,NA,NA,NA,NA,4.1,4.2
"982","Female","United States","American","AWKW1XRAUAPJQ","48","","",19.817,3.944,21.296,2.26,20.185,2.221,19.682,1.857,20.245,2.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","Piece-rate (where you will earn $.10 for every problem solved correctly)","","Yes","No","","","",0.6,"Women","Women","Men",2,"No","Women",2,2,3,3,3,3,3,3,6,67,"White/Caucasian","","$40,000 to $50,000","Bachelor's Degree","","Control",5,60,67,0,3,3,1,"Piece-rate",113.628,101.225,0.0493949123240306,120,0.5,3,2,1,0,0.825365853658537,"correct",67,6.7,NA,NA,NA,NA,6.7,6.7
"983","Male","United States","American","A3SPZOJTGHRK2F","48","","",12.198,3.781,11.271,1.184,12.644,0.979,12.76,0.89,12.21825,1.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12 ","","$24 ","","$0 ","","","Piece-rate (where you will earn $.10 for every problem solved correctly)","No","","","","",0.3,"Women","Women","Men",3,"No","Women",2,5,5,2,3,2,2,2,5,33,"White/Caucasian","","$50,000 to $60,000","Bachelor's Degree","","Control",3,NA,43,0,3,3,0,"Piece-rate",69.14225,61.09125,0.0491068688232767,0,NA,2.66666666666667,3.5,3,0.1,0.433170731707317,"correct",43,4.3,NA,NA,NA,NA,4.3,4.4
