"workerId","task_score","gender","gender_other","task_comp_check1","task_comp_check2","task_comp_check3","task_comp_check_acc","practice_problems_binary","perc_practice_all","perc_practice_men","perc_practice_women","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp_F","perc_gender_comp_M","risk","perc_gen_gender_pract","age","education","condition","extra_practice_rounds_count","practice_nonempty","fraud","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","total_pract_time","Finished","perceived_pract_dev","perceived_pract_dev_F","perceived_pract_dev_M"
"APU8QVDVUZB3Y",8,"Woman",NA,"48",NA,NA,0,"Yes",100,100,100,20,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","Women prepare more than men",38,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,10,0,0.899999976158142,NA,0,0,109.084,TRUE,38.5039558858787,38.5039558858787,38.5039558858787
"A2YHSJIK5K8ANN",8,"Woman",NA,"48",NA,NA,0,"Yes",50,50,0,20,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose tournament more often than piece rate","3","Women prepare more than men",34,"Associate's degree (including occupational or academic degrees)","tournament",0,10,0,1,NA,0,0,104.719,TRUE,-11.4960441141213,-61.4960441141213,-11.4960441141213
"A2QFU3KK3ZZX3T",13,"Man",NA,"48",NA,NA,0,"Yes",50,50,0,0,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose each payment scheme equally","5","There is no difference in how much men and women prepare",39,"Bachelor's degree (BA, BS, etc)","tournament",0,0,1,0.899999976158142,NA,0,80,0,TRUE,50,0,50
"A44E6YL4URHSY",6,"Woman",NA,"48",NA,NA,0,"Yes",40,80,40,40,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","0","Women prepare more than men",51,"Some college (1-4 years, no degree)","tournament",0,10,0,0.899999976158142,NA,0,0,49.277,TRUE,-21.4960441141213,-21.4960441141213,18.5039558858787
"A2R05UN1V4OBFM",9,"Woman",NA,"48",NA,NA,0,"No",100,100,100,10,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","6","Women prepare more than men",45,"Bachelor's degree (BA, BS, etc)","piecerate",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A1VWBIIM9VTHML",9,"Woman",NA,"48",NA,NA,0,"Yes",40,70,30,20,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose piece rate more often than tournament","2","Women prepare more than men",47,"Some college (1-4 years, no degree)","piecerate",0,10,0,1,NA,0,0,77.033,TRUE,-21.4960441141213,-31.4960441141213,8.50395588587868
"A1PSHSYF4WCZ6X",17,"Man",NA,"48",NA,NA,0,"No",100,100,100,80,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose tournament more often than piece rate","6","There is no difference in how much men and women prepare",31,"Bachelor's degree (BA, BS, etc)","piecerate",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"ACXY86ZEM9C3G",15,"Man",NA,"48",NA,NA,0,"No",100,100,100,0,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","2","There is no difference in how much men and women prepare",37,"Associate's degree (including occupational or academic degrees)","tournament",0,0,0,0.899999976158142,NA,0,0,0,TRUE,100,100,100
"A1MNR63XNI0A0V",4,"Woman",NA,"48",NA,NA,0,"Yes",80,80,80,100,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose each payment scheme equally","0","Women prepare more than men",34,"High school graduate (diploma)","tournament",0,10,0,0.899999976158142,NA,0,0,99.075,TRUE,18.5039558858787,18.5039558858787,18.5039558858787
"AD0I2F8W50TSJ",23,"Man",NA,"48",NA,NA,0,"Yes",40,50,40,70,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","7","Women prepare more than men",30,"Associate's degree (including occupational or academic degrees)","tournament",0,10,0,0.899999976158142,NA,0,0,28.263,TRUE,-21.4960441141213,-21.4960441141213,-11.4960441141213
"A2V6NHGW1B52S0",14,"Woman",NA,"48",NA,NA,0,"Yes",70,80,60,70,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","7","Women prepare more than men",20,"High school graduate (diploma)","piecerate",0,10,0,1,NA,0,0,23.103,TRUE,8.50395588587868,-1.49604411412132,18.5039558858787
"A13JDB1LY9ZTQY",12,"Man",NA,"48",NA,NA,0,"No",20,30,30,40,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","4","Women prepare more than men",36,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,0,0,1,NA,0,0,0,TRUE,20,30,30
"A294RACAMXLFNU",12,"Woman",NA,"48",NA,NA,0,"Yes",20,30,10,30,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","4","Women prepare more than men",33,"Bachelor's degree (BA, BS, etc)","tournament",0,10,0,1,NA,0,5,31.833,TRUE,-41.4960441141213,-51.4960441141213,-31.4960441141213
"A34XIUT5O0PYQC",7,"Woman",NA,"48",NA,NA,0,"No",100,100,100,100,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","3","Women prepare more than men",27,"Bachelor's degree (BA, BS, etc)","tournament",0,0,0,1,NA,0,0,0,TRUE,100,100,100
"A10FCHETRXX56V",14,"Man",NA,"48",NA,NA,0,"Yes",50,50,0,20,"Men correctly solved more multiplication problems than women","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","7","Women prepare more than men",21,"Bachelor's degree (BA, BS, etc)","tournament",0,10,0,1,NA,0,0,37.493,TRUE,-11.4960441141213,-61.4960441141213,-11.4960441141213
"ATUWQRSJAZQMH",10,"Woman",NA,"48",NA,NA,0,"No",100,100,100,10,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose piece rate more often than tournament","1","There is no difference in how much men and women prepare",36,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,0,0,0.899999976158142,NA,0,0,0,TRUE,100,100,100
"A3MT0X609G68XG",12,"Woman",NA,"48",NA,NA,0,"No",100,100,100,0,"Women correctly solved more multiplication problems than men","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","Women prepare more than men",32,"Some college (1-4 years, no degree)","tournament",0,0,0,NA,NA,0,0,0,TRUE,100,100,100
"A1BH2V5PHKZTVO",11,"Woman",NA,"48",NA,NA,0,"Yes",50,40,0,30,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","6","Women prepare more than men",60,"Bachelor's degree (BA, BS, etc)","piecerate",0,10,0,0.899999976158142,NA,0,0,37.101,TRUE,-11.4960441141213,-61.4960441141213,-21.4960441141213
"AZVXDKQLJOSIB",11,"Man",NA,"48",NA,NA,0,"No",100,100,100,50,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose tournament more often than piece rate","4","There is no difference in how much men and women prepare",36,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,0,0,0.800000011920929,NA,0,5,0,TRUE,100,100,100
"A3F0LQAYBADWV9",10,"Woman",NA,"48",NA,NA,0,"Yes",50,50,0,40,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","Women prepare more than men",34,"Master's degree (MA, MS, MENG, MSW, etc)","tournament",5,60,0,0.899999976158142,NA,0,25,248.711,TRUE,-49.5444737473028,-99.5444737473028,-49.5444737473028
"A6PDTBK8O8O4M",12,"Woman",NA,"48",NA,NA,0,"Yes",50,50,20,50,"Women correctly solved more multiplication problems than men","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose piece rate more often than tournament","3","Women prepare more than men",27,"Bachelor's degree (BA, BS, etc)","piecerate",0,10,0,0.899999976158142,NA,0,5,31.5,TRUE,-11.4960441141213,-41.4960441141213,-11.4960441141213
"A11DLGQTOOSIWR",10,"Man",NA,"48",NA,NA,0,"No",100,100,100,80,"Men correctly solved more multiplication problems than women","There was no difference in how likely men and women were to practice/study","Women would choose piece rate more often than tournament","Men would choose each payment scheme equally","4","Women prepare more than men",66,"Master's degree (MA, MS, MENG, MSW, etc)","piecerate",0,0,0,0.899999976158142,NA,0,0,0,TRUE,100,100,100
"A1ZRK6K5JUPJAV",22,"Man",NA,"48",NA,NA,0,"No",60,10,10,60,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose tournament more often than piece rate","Men would choose tournament more often than piece rate","1","There is no difference in how much men and women prepare",47,"Bachelor's degree (BA, BS, etc)","tournament",0,0,0,0.899999976158142,NA,0,0,0,TRUE,60,10,10
"AI4DZ4FGPCLSU",11,"Man",NA,"48",NA,NA,0,"Yes",50,50,40,30,"There was no difference in how many multiplication problems men and women correctly solved","Women were more likely to practice/study than men","Women would choose piece rate more often than tournament","Men would choose tournament more often than piece rate","5","Women prepare more than men",25,"Some college (1-4 years, no degree)","tournament",0,10,0,0.899999976158142,NA,0,0,45.859,TRUE,-11.4960441141213,-21.4960441141213,-11.4960441141213
"A6PPB69C6ZJHN",21,"Man",NA,"48",NA,NA,0,"Yes",0,70,60,80,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose each payment scheme equally","Men would choose each payment scheme equally","7","There is no difference in how much men and women prepare",34,"Bachelor's degree (BA, BS, etc)","piecerate",0,10,0,1,NA,0,0,18.658,TRUE,-61.4960441141213,-1.49604411412132,8.50395588587868
"A1VQJ5UXUXVMGS",16,"Woman",NA,"48",NA,NA,0,"No",10,30,40,40,"There was no difference in how many multiplication problems men and women correctly solved","There was no difference in how likely men and women were to practice/study","Women would choose tournament more often than piece rate","Men would choose piece rate more often than tournament","6","Women prepare more than men",33,"Master's degree (MA, MS, MENG, MSW, etc)","tournament",0,0,0,0.899999976158142,NA,0,0,0,TRUE,10,40,30
