"gender","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","timing_ctrl1q","timing_ctrl1a","timing_ctrl2q","timing_ctrl2a","timing_ctrl3q","timing_ctrl3a","timing_ctrl4q","timing_ctrl4a","timing_ctrl5q","timing_ctrl5a","timing_prep1q","timing_prep1a","timing_prep2q","timing_prep2a","timing_prep3q","timing_prep3a","timing_prep4q","timing_prep4a","timing_prep5q","timing_prep5a","timing_prep6q","timing_prep6a","timing_prep7q","timing_prep7a","timing_prep8q","timing_prep8a","timing_prep9q","timing_prep9a","timing_prep10q","timing_prep10a","timing_prep11q","timing_prep11a","timing_prep12q","timing_prep12a","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","preparedness","perc_gen_gender_pract","fatigue_1","fatigue_2","fab_1","fab_2","fab_3","fab_4","fab_5","fab_6","fab_do","interest","age","race_ethnicity","race_ethnicity_other","income","education","unclear","Gender...1274","condition","score_before_task","unlimited_prep_score","task_score","comp_choice_do","bonus_task","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","extra_prep_count","pract_choice","practice_nonempty","fati","fab"
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.677,1.124,7.035,1.667,7.346,1.268,13.744,1.439,9.966,10.037,17.045,2.481,23.284,1.405,12.637,2.248,6.339,1.644,8.75,18.251,18.43,17.722,23.075,1.743,"$12","$1.20|$12|$0|$.25",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"tournament",80,"Men","Men","Men",9,"No","Women",5,6,6,6,2,2,6,6,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.",7,24,"White/Caucasian",NA,"$50,000 to $60,000","Some College",NA,0,"pract",55,103,111,"pr_first",22.2,0,0,0,2,"Yes",109,5.5,4.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,18.325,2.555,12.848,2.267,16.101,2.575,11.501,1.257,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$12|$0|$.25|$1.20",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$.25|$2|$0|$24",NA,NA,"piecerate",70,"Men","Women","Men",7,"No","Women",2,2,5,5,3,2,6,6,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.",6,40,"White/Caucasian",NA,"$80,000 to $90,000","Some College",NA,0,"control",3,NA,44,"pr_first",4.4,0,0,0,0,"No",0,2,4.5
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.275,7.34,14.169,4.048,16.365,10.7,15.974,5.89,13.969,2.965,15.339,5.744,19.581,8.031,18.183,8.23,17.48,7.632,16.992,8.932,19.351,6.858,23.165,7.24,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate",50,"Men","Women","Men",5,"No","Women",3,4,2,3,3,3,3,4,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",6,53,"White/Caucasian",NA,"$40,000 to $50,000","Some College",NA,1,"pract",57,NA,44,"tournament_first",4.4,0,0,0,0,"No",0,3.5,3
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.618,1.828,12.556,1.599,16.833,3.977,10.193,2.151,10.237,1.864,12.398,1.463,15.649,2.227,12.791,1.766,12.547,1.48,10.083,1.414,9.896,1.474,21.896,1.983,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$24|$.25|$2|$0",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate",80,"Women","Women","Men",5,"No","Women",2,2,5,5,5,5,5,6,"With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",6,38,"White/Caucasian",NA,"$100,000 to $200,00","Graduate Degree","no",1,"pract",57,NA,86,"pr_first",8.6,0,0,0,0,"No",0,2,5.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,17.778,3.44,14.947,1.643,16.685,1.617,16.354,1.315,NA,2.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20","$0|$12|$1.20|$.25","$14","$14|$0|$.25|$1.40","$24","$0|$24|$.25|$2",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"tournament",80,"Women","Men","Men",6,"No","Women",2,2,6,6,7,6,5,5,"Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.",6,45,"White/Caucasian",NA,"$30,000 to $40,000","High School Diploma","no",1,"control",3,NA,42,"pr_first",0,0,1,1,0,"No",0,2,5.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.271,1.61,12.699,2.804,20.981,2.029,18.238,1.417,13.819,2.415,24.509,7.029,21.965,1.597,18.576,2.462,14.046,2.153,13.044,2.472,14.91,1.552,23.573,1.403,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate",30,"Women","Women","Women",5,"No","Women",7,7,2,2,3,2,3,3,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",7,55,"White/Caucasian",NA,"$70,000 to $80,000","Graduate Degree",NA,0,"pract",57,NA,51,"tournament_first",5.1,0,0,0,0,"No",0,7,2.5
"Man","United States",NA,"American",NA,"48",NA,NA,18.652,1.862,17.445,1.419,18.877,1.219,16.239,1.2,NA,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate",70,"Women","Women","Men",1,"No","Women",3,3,5,3,3,3,3,4,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.",6,22,"White/Caucasian",NA,"Less than $10,000","Some College",NA,0,"control",4,NA,51,"tournament_first",5.1,0,0,0,0,"No",0,3,3.5
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.444,1.437,8.038,1.988,10.379,3.84,9.512,1.332,9.081,1.27,12.68,2.909,17.755,4.57,15.031,2.236,10.699,1.815,8.283,1.761,22.273,2.097,20.888,1.564,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$.25|$2|$0|$24",NA,NA,"piecerate",70,"Women","Women","Men",6,"No","Women",5,3,2,2,3,2,2,2,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.",6,40,"White/Caucasian",NA,"Over $200,000","Graduate Degree","No the instructions were clear",0,"pract",57,93,86,"pr_first",8.6,0,0,0,1,"Yes",94,4,2.16666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,13.923,3.301,12.168,0.98,13.025,1.401,10.987,1.182,NA,1.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$2","$.25|$2|$24|$0","$28","$2|$0|$.25|$28","$24","$0|$24|$.25|$2","$0","$.25|$2|$28|$0","piecerate",80,"Men","Women","Men",6,"No","Women",3,5,5,5,2,1,6,6,"People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",6,24,"White/Caucasian,Hispanic/Latino",NA,"$10,000 to $20,000","Some College","No",0,"control",3,50,56,"pr_first",5.6,0,2,2,1,"Yes",50,4,4.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,2.734,12.292,2.553,18.362,3.456,12.054,3.262,19.348,6.3,16.336,2.913,15.999,3.463,18.285,3.7,17.65,4.514,17.463,2.706,25.429,3.749,24.44,2.951,"$12","$1.20|$12|$0|$.25",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate",20,"Men","Women","Men",4,"No","Women",2,2,4,3,2,3,3,3,"When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",3,49,"White/Caucasian",NA,"$100,000 to $200,00","Graduate Degree",NA,1,"pract",57,NA,57,"tournament_first",5.7,0,0,0,0,"No",0,2,3
"Man","United States",NA,"American",NA,"48",NA,NA,21.393,9.725,19.131,2.996,17.538,18.478,17.056,1.957,NA,2.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$.25|$2|$24|$0",NA,NA,"tournament",70,"Women","Women","Men",9,"No","Women",7,7,5,5,2,1,5,5,"Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",5,62,"White/Caucasian",NA,"$70,000 to $80,000","Some College",NA,0,"control",4,34,28,"pr_first",0,0,0,0,1,"Yes",38,7,3.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.974,3.484,19.458,3.001,24.223,3.535,25.258,17.064,21.797,3.24,22.882,6.096,30.518,4.025,21.53,3.291,19.6,3.236,29.321,3.09,24.688,5.052,25.301,3.951,"$1.20","$0|$.25|$12|$1.20","$14","$14|$.25|$0|$1.40","$24","$0|$.25|$24|$2",NA,NA,"$24","$24|$0|$2|$.25","$0","$0|$2|$28|$.25","piecerate",90,"Women","Women","Women",0,"No","Women",7,7,7,7,7,7,7,1,"Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",6,64,"White/Caucasian",NA,"$10,000 to $20,000","High School Diploma","No",0,"pract",52,37,40,"tournament_first",4,0,2,2,1,"Yes",38,7,6
"Woman","United States",NA,"American",NA,"48",NA,NA,21.102,2.839,12.441,1.498,13.72,1.664,11.801,1.328,NA,1.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1.20","$1.20|$12|$0|$.25","$14","$.25|$1.40|$14|$0","$0","$24|$0|$2|$.25","$28","$28|$0|$2|$.25","$0","$24|$2|$.25|$0",NA,NA,"piecerate",50,"Women","Men","Men",1,"No","Women",2,2,6,5,3,3,6,5,"When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|Being a top scholar of math requires a special aptitude that just can’t be taught.",6,56,"White/Caucasian",NA,"$50,000 to $60,000","Some College",NA,1,"control",4,NA,47,"pr_first",4.7,0,2,2,0,"No",0,2,4.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,26.103,8.38,25.419,1.864,26.768,1.951,26.694,1.915,NA,2.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$2","$0|$2|$24|$.25","$28","$28|$0|$.25|$2","$24","$0|$.25|$2|$24","$0","$28|$0|$.25|$2","piecerate",50,"Women","Men","Women",8,"No","Men",6,6,5,4,2,2,5,6,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.",6,53,"Native American",NA,"$50,000 to $60,000","Vocational Training","no",0,"control",5,43,21,"tournament_first",2.1,0,2,2,2,"Yes",45,6,4
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.644,6.325,11.315,2.194,13.188,3.477,12.741,3.761,12.887,4.385,18.345,5.743,12.954,5.002,19.387,7.702,13.984,2.59,13.252,3.103,13.739,2.173,16.06,4.559,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$0","$.25|$2|$24|$0",NA,NA,"piecerate",60,"Women","Women","Men",4,"No","Women",2,2,6,6,6,2,6,5,"People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",7,27,"White/Caucasian",NA,"$20,000 to $30,000","Graduate Degree",NA,1,"pract",57,61,68,"pr_first",6.8,0,0,0,1,"Yes",61,2,5.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,21.977,3.077,18.993,3.593,19.765,6.54,15.12,1.271,NA,8.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$12|$0|$.25|$1.20",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate",10,"Men","Men","Men",2,"No","Men",2,2,3,3,2,3,5,5,"With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",6,30,"White/Caucasian",NA,"$20,000 to $30,000","Vocational Training","no",1,"control",5,30,36,"pr_first",3.6,0,0,0,1,"Yes",30,2,3.5
