"gender","gender_other","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","pract_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","calc1","calc2","calc3","calc4","calc5","perc_gen_gender_pract","age","race_ethnicity","race_ethnicity_other","income","education","unclear","Gender...2646","condition","task_score","comp_choice_do","pract_count1","pract_count2","pract_count3","pract_count4","pract_count5","pract_count6","pract_count7","pract_count8","pract_count9","pract_count10","pract_count11","pract_count12","practice_nonempty","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","total_review_count","practice_choice_numeric","id"
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$2|$0|$24|$.25",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","No",80,"Men","Women","Men",4,"Slower","No","Yes","Faster","Men","Women",31,"White/Caucasian",NA,"$70,000 to $80,000","Graduate Degree","no",1,"pract",57,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$24","$2|$.25|$24|$0","$0","$28|$0|$2|$.25","piecerate","No",40,"Men","Women","Women",7,"Faster","No","Yes","Slower","Women","Women",34,"White/Caucasian",NA,"$100,000 to $200,00","Bachelor's Degree",NA,1,"pract",40,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,933
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","No",40,"Men","Women","Men",4,"Slower","No","Yes","Slower","Women","Women",27,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,0,"pract",43,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$0","$0|$.25|$24|$2","$28","$2|$28|$.25|$0","$24","$2|$.25|$0|$24","$0","$2|$0|$.25|$28","piecerate","Yes",10,"Women","Women","Women",5,"Slower","No","Yes","Slower","Men","Women",34,"Black/African-American",NA,"$20,000 to $30,000","Some College","no",1,"pract",23,"pr_first",1,1,0,0,0,0,0,0,0,1,0,0,36,0,2,2,4,1,935
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$0|$.25",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate","Yes",30,"Men","Women","Men",3,"Slower","No","Yes","Slower","Women","Women",41,"Hispanic/Latino",NA,"$10,000 to $20,000","Graduate Degree",NA,0,"control",39,"tournament_first",0,0,0,1,0,1,1,1,1,0,0,1,72,0,0,0,7,1,936
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","Yes",50,"Men","Women","Men",3,"Slower","No","Yes","Slower","Women","Women",33,"White/Caucasian",NA,"$20,000 to $30,000","Some College",NA,1,"control",36,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,937
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$1.20|$12","$14","$.25|$1.40|$0|$14","$24","$24|$.25|$0|$2",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"tournament","Yes",70,"Men","Women","Men",3,"Slower","No","No","Slower","Women","Women",55,"White/Caucasian",NA,"$100,000 to $200,00","Bachelor's Degree",NA,1,"control",68,"tournament_first",0,0,0,0,0,0,0,2,1,0,1,1,60,0,1,1,6,1,938
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","Yes",80,"Women","Women","Men",8,"Slower","No","Yes","Slower","Men","Women",62,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree","No, everything was perfect!",1,"pract",35,"pr_first",0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,1,939
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","No",70,"Men","Men","Men",6,"Slower","No","Yes","Slower","Women","Women",33,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree",NA,0,"pract",68,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$24","$24|$.25|$0|$2","$0","$0|$2|$.25|$28","piecerate","No",50,"Men","Women","Men",0,"Slower","No","Yes","Slower","Men","Women",35,"Pacific Islander",NA,"$70,000 to $80,000","Some College","no",0,"pract",53,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,941
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$0","$0|$24|$2|$.25","$28","$0|$.25|$2|$28","$0","$.25|$24|$2|$0",NA,NA,"tournament","Yes",50,"Men","Women","Men",1,"Slower","No","No","Slower","Women","Women",44,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,1,"pract",52,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,942
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$1.20|$12|$.25","$14","$14|$.25|$0|$1.40","$24","$24|$.25|$2|$0",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","No",50,"Women","Women","Men",0,"Slower","No","Yes","Slower","Men","Women",38,"White/Caucasian",NA,"$100,000 to $200,00","Bachelor's Degree",NA,1,"control",54,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,943
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$2|$24|$0|$.25",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","No",40,"Men","Women","Men",0,"Slower","No","Yes","Slower","Men","Women",31,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree",NA,1,"pract",47,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","Yes",80,"Women","Men","Women",2,"Slower","No","Yes","Slower","Men","Women",36,"Other (please specify)","South Asian","Less than $10,000","Some College",NA,0,"control",73,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,945
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$1.20|$.25",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"piecerate","No",70,"Men","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",28,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,0,"control",77,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","Yes",20,"Men","Women","Men",6,"Faster","No","No","Faster","Women","Women",30,"Black/African-American",NA,"$60,000 to $70,000","Bachelor's Degree",NA,1,"control",33,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,947
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$2","$24|$0|$2|$.25","$0","$0|$.25|$28|$2","piecerate","Yes",60,"Women","Women","Men",4,"Slower","No","No","Slower","Men","Women",42,"White/Caucasian",NA,"$90,000 to $100,000","Graduate Degree","No",0,"pract",48,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,948
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"tournament","Yes",40,"Men","Women","Men",5,"Slower","No","Yes","Slower","Women","Women",70,"White/Caucasian",NA,"$20,000 to $30,000","Graduate Degree","NO..ALL CLEAR",1,"pract",37,"tournament_first",0,0,1,2,0,1,1,1,0,0,0,0,72,0,0,0,7,1,949
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$24","$.25|$2|$24|$0","$0","$2|$.25|$0|$28","piecerate","Yes",40,"Women","Women","Men",8,"Slower","No","Yes","Slower","Men","Women",50,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","Not unclear - just too much space in between each question, leading to a jumpy screen. Also, it would have helped if the print were darker.",1,"control",60,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,950
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","No",90,"Men","Women","Men",0,"Slower","No","No","Slower","Men","Women",36,"White/Caucasian",NA,"$100,000 to $200,00","Some College",NA,0,"control",110,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate","No",70,"Men","Women","Men",2,"Slower","No","Yes","Slower","Men","Women",32,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,0,"pract",72,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$12|$1.20|$0","$14","$0|$14|$1.40|$.25","$24","$2|$.25|$24|$0",NA,NA,"$24","$0|$2|$24|$.25","$0","$28|$0|$.25|$2","piecerate","No",60,"Men","Women","Men",4,"Slower","No","Yes","Slower","Women","Women",40,"White/Caucasian",NA,"$90,000 to $100,000","Bachelor's Degree","no",1,"pract",31,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,953
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$.25|$2|$0|$24",NA,NA,"piecerate","No",50,"Women","Men","Men",6,"Slower","No","No","Slower",NA,"Men",68,"White/Caucasian",NA,"$30,000 to $40,000","Graduate Degree","no",1,"pract",25,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$24","$.25|$2|$24|$0","$0","$2|$0|$28|$.25","piecerate","No",40,"Women","Women","Men",10,"Slower","No","Yes","Slower","Men","Women",36,"White/Caucasian",NA,"$30,000 to $40,000","Graduate Degree",NA,0,"pract",26,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,955
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$0.25","$12|$.25|$0|$1.20","$14","$14|$.25|$1.40|$0","$24","$.25|$0|$2|$24",NA,NA,"$24","$.25|$2|$24|$0","$0","$2|$28|$.25|$0","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"control",NA,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,956
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"piecerate","No",50,"Men","Women","Men",4,"Slower","No","Yes","Slower","Women","Women",35,"White/Caucasian",NA,"$100,000 to $200,00","Graduate Degree",NA,0,"control",54,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$.25|$0|$12","$14","$1.40|$.25|$14|$0","$24","$2|$0|$24|$.25",NA,NA,"$24","$2|$24|$.25|$0","$0","$0|$28|$2|$.25","piecerate","No",30,"Women","Women","Men",7,"Slower","No","Yes","Slower","Women","Women",26,"White/Caucasian",NA,"Less than $10,000","Some College","Nope!",1,"pract",55,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,958
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$1.20|$0|$12","$14","$14|$.25|$0|$1.40","$24","$0|$24|$.25|$2",NA,NA,"$24","$24|$.25|$2|$0","$0","$0|$.25|$28|$2","piecerate","Yes",10,"Women","Women","Women",4,"Slower","Yes","Yes","Slower","Men","Women",28,"Black/African-American",NA,"$20,000 to $30,000","High School Diploma",NA,0,"pract",19,"tournament_first",1,0,0,0,0,0,0,0,0,0,0,0,12,0,2,2,2,1,959
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$2|$.25|$0|$24",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"piecerate","Yes",20,"Men","Women","Men",6,"Slower","No","No","Slower","Women","Women",55,"Black/African-American",NA,"$70,000 to $80,000","Some College","No",0,"pract",32,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,960
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$2","$24|$0|$.25|$2","$28","$.25|$0|$28|$2","$24","$24|$.25|$0|$2","$0","$28|$2|$.25|$0","piecerate","Yes",80,"Men","Men","Men",3,"Slower","No","No","Slower","Men","Women",27,"White/Caucasian",NA,"$50,000 to $60,000","Some College",NA,0,"control",86,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,961
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$1.20|$.25",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate","No",30,"Women","Women","Men",3,"Faster","No","Yes","Faster","Men","Women",42,"East Asian",NA,"$60,000 to $70,000","High School Diploma",NA,0,"control",24,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","No",40,"Women","Women","Men",0,"Slower","No","Yes","Faster","Men","Women",41,"White/Caucasian",NA,"Less than $10,000","High School Diploma",NA,0,"control",45,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","No",30,"Women","Women","Men",8,"Slower","No","Yes",NA,"Men","Women",32,"White/Caucasian",NA,"$10,000 to $20,000","High School Diploma",NA,0,"pract",28,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$12|$0|$.25","$14","$1.40|$14|$0|$.25","$24","$2|$24|$.25|$0",NA,NA,"$24","$.25|$2|$0|$24","$0","$.25|$2|$0|$28","tournament","Yes",60,"Women","Men","Men",9,"Slower","No","No","Slower","Men","Women",53,"White/Caucasian",NA,"$30,000 to $40,000","Some College","no",1,"control",20,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,965
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"tournament","Yes",80,"Men","Women","Men",10,"Slower","Yes","Yes","Slower","Men","Women",34,"East Asian",NA,"Less than $10,000","Graduate Degree",NA,0,"pract",82,"pr_first",0,0,0,0,0,1,0,0,0,0,0,1,24,0,0,0,3,1,966
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$.25|$0|$24|$2",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"piecerate","Yes",50,"Men","Women","Men",7,"Slower","Yes","Yes","Slower","Men","Women",36,"White/Caucasian",NA,"$40,000 to $50,000","Some College",NA,0,"control",31,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,1,967
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$.25|$24|$2|$0",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","No",60,"Women","Women","Men",3,"Slower","No","No","Slower","Men","Women",34,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,1,"pract",47,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$1.20|$12|$.25","$14","$.25|$0|$1.40|$14","$24","$.25|$24|$2|$0",NA,NA,"$0.25","$2|$24|$.25|$0","$0","$.25|$28|$2|$0","tournament","Yes",30,"Women","Men","Men",5,"Slower","No","No","Slower","Men","Men",19,"Black/African-American",NA,"$40,000 to $50,000","High School Diploma",NA,0,"pract",32,"tournament_first",1,0,0,0,0,0,0,0,0,0,0,0,12,0,2,2,2,1,969
"Woman",NA,"United States",NA,"American",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,970
"Woman",NA,"United States",NA,"American",NA,"28","2",NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$24","$2|$0|$24|$.25","$0","$.25|$28|$0|$2","piecerate","No",30,"Women","Women","Men",2,"Slower","No","No","Slower","Men","Women",26,"White/Caucasian",NA,"$30,000 to $40,000","Graduate Degree",NA,1,"control",48,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,971
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$24|$0|$2|$.25",NA,NA,"tournament","Yes",70,"Men","Women","Men",7,"Slower","No","No","Slower","Men","Women",49,"Hispanic/Latino",NA,"$70,000 to $80,000","Some College","No",1,"control",83,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,972
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$1.20|$.25","$14","$0|$14|$.25|$1.40","$24","$0|$24|$2|$.25",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate","No",20,"Men","Women","Men",2,"Faster","No","Yes","Faster","Men","Women",46,"White/Caucasian",NA,"$80,000 to $90,000","Bachelor's Degree","no",1,"pract",37,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,973
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","Yes",90,"Men","Women","Men",6,"Slower","No","Yes","Slower","Women","Women",20,"White/Caucasian",NA,"$10,000 to $20,000","Some College","no",0,"control",79,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,974
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$12|$0|$1.20","$14","$14|$.25|$1.40|$0","$24","$2|$0|$24|$.25",NA,NA,"$2","$.25|$2|$24|$0","$0","$28|$2|$.25|$0","piecerate","No",70,"Men","Men","Men",2,"Slower","No","Yes","Slower","Men","Women",26,"Other (please specify)","Southeast Asian","$20,000 to $30,000","Bachelor's Degree","No",1,"pract",83,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,975
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate","Yes",70,"Men","Women","Men",5,"Slower","No","No","Slower","Men","Women",41,"White/Caucasian",NA,"$100,000 to $200,00","High School Diploma",NA,1,"control",91,"pr_first",0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,2,1,976
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$24|$.25|$2|$0",NA,NA,"$24","$24|$2|$.25|$0","$0","$28|$0|$.25|$2","piecerate","No",60,"Women","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",48,"White/Caucasian",NA,"$70,000 to $80,000","Graduate Degree","Not at all",0,"pract",56,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,977
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$24|$2|$0|$.25",NA,NA,"piecerate","No",50,"Men","Women","Men",5,"Slower","No","No","Slower","Men","Women",45,"White/Caucasian",NA,"$40,000 to $50,000","Bachelor's Degree","totally clear",1,"pract",70,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","Yes",60,"Men","Women","Men",1,"Slower","No","No","Slower","Women","Women",50,"White/Caucasian",NA,"$20,000 to $30,000","Graduate Degree","No",0,"control",69,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,979
"Woman",NA,"United States",NA,"American",NA,"36","2",NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","Yes",30,"Women","Women","Men",4,"Slower","No","Yes","Slower","Men","Women",25,"White/Caucasian,Other (please specify)","arab","$30,000 to $40,000","Some College",NA,1,"control",52,"pr_first",0,0,0,0,0,1,1,1,1,0,0,0,48,1,0,1,5,1,980
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$1.20|$0|$.25","$14","$.25|$14|$1.40|$0","$24","$24|$2|$.25|$0",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"tournament","Yes",40,"Women","Women","Men",7,"Slower","Yes","Yes","Faster","Men","Women",34,"White/Caucasian",NA,"$70,000 to $80,000","Graduate Degree","NO",0,"pract",48,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,981
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","Yes",40,"Women","Women","Men",1,"Slower","No","Yes","Slower","Women","Women",27,"White/Caucasian",NA,"Less than $10,000","Some College",NA,0,"control",48,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,982
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$.25|$12|$0","$14","$1.40|$14|$.25|$0","$24","$0|$24|$2|$.25",NA,NA,"$24","$0|$2|$24|$.25","$0","$2|$0|$28|$.25","piecerate","Yes",40,"Men","Women","Men",4,"Slower","No","No","Slower","Men","Women",45,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree","no",1,"control",39,"tournament_first",0,0,0,0,0,0,1,0,0,0,0,0,12,0,2,2,2,1,983
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$2","$.25|$0|$2|$24","$0","$2|$0|$.25|$28","piecerate","Yes",30,"Men","Women","Men",5,"Slower","No","Yes","Slower","Men","Women",20,"Middle Eastern",NA,"$40,000 to $50,000","Some College",NA,0,"pract",58,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,1,2,1,984
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$24|$.25|$0|$2",NA,NA,"piecerate","Yes",10,"Men","Women","Men",8,"Slower","No","Yes","Faster","Men","Women",21,"Hispanic/Latino",NA,"Less than $10,000","Some College",NA,0,"control",48,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,985
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate","No",50,"Women","Women","Men",0,"Faster","No","Yes","Faster","Men","Women",28,"White/Caucasian",NA,"$30,000 to $40,000","Graduate Degree","No",1,"pract",60,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","Yes",50,"Women","Women","Men",5,"Slower","No","No","Slower","Women","Women",24,"White/Caucasian,East Asian",NA,"Less than $10,000","Some College",NA,1,"pract",45,"pr_first",0,0,1,1,0,1,1,1,1,0,0,1,84,0,0,0,8,1,987
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$0|$.25|$2|$24",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"piecerate","No",80,"Women","Women","Men",6,"Slower","No","Yes","Slower","Women","Women",28,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree",NA,0,"pract",93,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988
